,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2020-01-02 14:00:01.157999,2.2221547572563984e-08,2.4202342234831633e-08,2.4639511021340337e-08,2.2614757077816993e-08
2020-01-02 14:15:01.157999,2.2545967954270814e-08,2.454164524267212e-08,2.4952834134329885e-08,2.2800209771773712e-08
2020-01-02 14:30:01.157999,2.279523108750728e-08,2.4824195908486227e-08,2.5265150520081634e-08,2.3176013443491687e-08
2020-01-02 14:45:01.157999,2.3031300363992142e-08,2.5032120550628674e-08,2.5534350979630692e-08,2.3269950385785424e-08
2020-01-02 15:00:01.157999,2.2921133585196478e-08,2.484978446636555e-08,2.527528959404867e-08,2.3056295676836062e-08
2020-01-02 15:15:01.157999,2.337778961085194e-08,2.539575146050996e-08,2.584316466833325e-08,2.3621607724571758e-08
2020-01-02 15:30:01.157999,2.3504616970913472e-08,2.5530263601944883e-08,2.6157614275086795e-08,2.3650907054976185e-08
2020-01-02 15:45:01.157999,2.204738898222306e-08,2.407533344181655e-08,2.4745819536019294e-08,2.2262677669418647e-08
2020-01-02 16:00:01.157999,2.223415126635952e-08,2.4213431364563733e-08,2.4893706088193074e-08,2.2402804816392046e-08
2020-01-02 16:15:01.157999,2.134266185145693e-08,2.3215081633040425e-08,2.3700356637780632e-08,2.1589324484580733e-08
2020-01-02 16:30:01.157999,2.0037989938402478e-08,2.184987392263647e-08,2.2245589338988426e-08,2.036553730320685e-08
2020-01-02 16:45:01.157999,2.1064011155317433e-08,2.2955104806146915e-08,2.3283070738797482e-08,2.140316018121805e-08
2020-01-02 17:00:01.157999,2.149053928248444e-08,2.3398618429534114e-08,2.373111732928216e-08,2.1955664994770965e-08
2020-01-02 17:15:01.157999,2.1827621553356728e-08,2.367828783118925e-08,2.4012565878489847e-08,2.231030590363393e-08
2020-01-02 18:00:00.303999,2.0289909473911585e-08,2.2053331536370275e-08,2.2340655156438244e-08,2.0646752827943617e-08
2020-01-02 18:15:00.303999,1.9048018535753807e-08,2.0794942413975762e-08,2.1069139424004583e-08,1.973551384098853e-08
2020-01-02 18:30:00.303999,1.9352612609900515e-08,2.1124266788156306e-08,2.139203453082722e-08,1.999935830646925e-08
2020-01-02 18:45:00.303999,1.9964019875819473e-08,2.1832216874696943e-08,2.2105946191491775e-08,2.06979528420386e-08
2020-01-02 19:00:00.303999,1.9884195139670072e-08,2.1542039372579096e-08,2.180516313246134e-08,2.0530537625231303e-08
2020-01-02 19:15:00.303999,1.9230736061725492e-08,2.090449316180567e-08,2.1166845797387834e-08,1.9867733175445085e-08
2020-01-02 19:30:00.303999,1.9287577052521077e-08,2.1173225249708254e-08,2.145028311870012e-08,2.004966326407802e-08
2020-01-02 19:45:00.303999,1.913182088770596e-08,2.0838945969768472e-08,2.1097467238018128e-08,1.9708288061358732e-08
2020-01-02 20:00:00.303999,1.7718360453530678e-08,1.9417467573458383e-08,1.9655695922694135e-08,1.8428685676822535e-08
2020-01-02 20:15:00.303999,1.699775556926805e-08,1.8704603588603132e-08,1.8919135328182468e-08,1.7807176860323912e-08
2020-01-02 20:30:00.303999,1.7085786609390713e-08,1.873992255160009e-08,1.8954977814433113e-08,1.786953120465529e-08
2020-01-02 20:45:00.303999,1.6963348521847946e-08,1.8566562428439657e-08,1.878848772703128e-08,1.775321509317113e-08
2020-01-02 21:00:00.303999,1.6877321318864467e-08,1.854639494596542e-08,1.8740996029782186e-08,1.758764231577388e-08
2020-01-02 21:15:00.303999,1.679551552648312e-08,1.8429335006390814e-08,1.8617409695489864e-08,1.743824563522953e-08
2020-01-02 21:30:00.303999,1.575184740048228e-08,1.7226907351274366e-08,1.7398900560608247e-08,1.6320373843235516e-08
